"WinLoss","TeamID","TeamName","Description","PowerFive","GP","PF","PA","FGPct","FGM","FGA","FG3Pct","FGM3","FGA3","FTPct","FTM","FTA","Reb","OReb","DReb","Ast","TO","Stl","Blk","DII","HAS","LEF","MAS","MOR","POM","SAG","WIL","OppTeamID","OppTeamName","OppDescription","OppPowerFive","OppGP","OppPF","OppPA","OppFGPct","OppFGM","OppFGA","OppFG3Pct","OppFGM3","OppFGA3","OppFTPct","OppFTM","OppFTA","OppReb","OppOReb","OppDReb","OppAst","OppTO","OppStl","OppBlk","OppDII","OppHAS","OppLEF","OppMAS","OppMOR","OppPOM","OppSAG","OppWIL"
0,1139,"Butler","Big East Conference",0,23,63.5652173913044,67.8695652173913,41.2225705329154,22.8695652173913,55.4782608695652,32.2134387351779,7.08695652173913,22,63.9896373056995,10.7391304347826,16.7826086956522,29.304347826087,7.56521739130435,21.7391304347826,12.3478260869565,10.7391304347826,5.47826086956522,2,82,96,80,81,87,108,77,53,1166,"Creighton","Big East Conference",0,25,78.44,69.08,48.1975967957276,28.88,59.92,36.7867867867868,9.8,26.64,65.0717703349282,10.88,16.72,32.56,6.72,25.84,16.12,10.76,7.24,3.56,16,7,8,17,23,15,14,8
1,1140,"BYU","West Coast Conference",0,5,72.4,66.4,42.9967426710098,26.4,61.4,35.1145038167939,9.2,26.2,65,10.4,16,37.8,10.4,27.4,15.8,16,4.6,3.4,17,64,61,41,63,79,31,19,1428,"Utah","Pacific-12 Conference",1,2,75.5,60.5,47.0588235294118,28,59.5,40,8,20,65.7142857142857,11.5,17.5,29,5.5,23.5,21,9,8.5,3.5,78,56,59,80,44,56,79,66
1,1140,"BYU","West Coast Conference",0,7,73.4285714285714,67.1428571428571,45.5421686746988,27,59.2857142857143,35.4285714285714,8.85714285714286,25,67.2727272727273,10.5714285714286,15.7142857142857,37.5714285714286,9.14285714285714,28.4285714285714,16.2857142857143,15.2857142857143,4,2.85714285714286,24,107,68,51,60,87,52,17,1361,"San Diego St","Mountain West Conference",0,4,73.75,61,43.2900432900433,25,57.75,32.3232323232323,8,24.75,70,15.75,22.5,32.75,10.25,22.5,13.75,11,8.75,2,65,34,25,32,30,38,17,4
1,1140,"BYU","West Coast Conference",0,7,73.4285714285714,67.1428571428571,45.5421686746988,27,59.2857142857143,35.4285714285714,8.85714285714286,25,67.2727272727273,10.5714285714286,15.7142857142857,37.5714285714286,9.14285714285714,28.4285714285714,16.2857142857143,15.2857142857143,4,2.85714285714286,24,107,68,51,60,87,52,17,1411,"TX Southern","Southwest Athletic Conference",0,5,65.2,75.4,42.4137931034483,24.6,58,29.4117647058824,4,13.6,69.7674418604651,12,17.2,30.6,7,23.6,8.8,13,6.4,2.6,270,237,239,203,204,216,210,233
1,1140,"BYU","West Coast Conference",0,9,74.7777777777778,67,45.981308411215,27.3333333333333,59.4444444444444,35.2422907488987,8.88888888888889,25.2222222222222,69.6551724137931,11.2222222222222,16.1111111111111,36.6666666666667,9.55555555555556,27.1111111111111,17.2222222222222,14.8888888888889,4.33333333333333,2.88888888888889,33,99,68,55,53,79,50,26,1451,"Weber St","Big Sky Conference",0,3,75,70,44.4444444444444,25.3333333333333,57,30.9090909090909,5.66666666666667,18.3333333333333,76.7123287671233,18.6666666666667,24.3333333333333,30.3333333333333,6.33333333333333,24,15.6666666666667,16,9.33333333333333,3.33333333333333,291,257,231,220,296,286,192,276
1,1140,"BYU","West Coast Conference",0,11,75.3636363636364,69.8181818181818,46.3746223564955,27.9090909090909,60.1818181818182,33.9622641509434,8.18181818181818,24.0909090909091,69.4444444444444,11.3636363636364,16.3636363636364,36.4545454545455,9.45454545454546,27,16.9090909090909,14.4545454545455,4.27272727272727,2.72727272727273,51,69,54,43,59,66,37,27,1388,"St Mary's CA","West Coast Conference",0,12,68.9166666666667,60.9166666666667,44.1520467836257,25.1666666666667,57,32.7067669172932,7.25,22.1666666666667,73.9130434782609,11.3333333333333,15.3333333333333,35.6666666666667,8.75,26.9166666666667,11.6666666666667,10.8333333333333,6.5,3.08333333333333,74,52,59,68,64,63,57,37
1,1140,"BYU","West Coast Conference",0,11,75.3636363636364,69.8181818181818,46.3746223564955,27.9090909090909,60.1818181818182,33.9622641509434,8.18181818181818,24.0909090909091,69.4444444444444,11.3636363636364,16.3636363636364,36.4545454545455,9.45454545454546,27,16.9090909090909,14.4545454545455,4.27272727272727,2.72727272727273,51,69,54,43,59,66,37,27,1362,"San Francisco","West Coast Conference",0,14,74.3571428571429,68.5714285714286,43.8388625592417,26.4285714285714,60.2857142857143,36.5155131264916,10.9285714285714,29.9285714285714,72.1951219512195,10.5714285714286,14.6428571428571,31.4285714285714,7.07142857142857,24.3571428571429,13.6428571428571,12.5714285714286,7,3.92857142857143,100,96,96,72,95,78,86,88
1,1140,"BYU","West Coast Conference",0,13,74.0769230769231,67.9230769230769,46.1340206185567,27.5384615384615,59.6923076923077,32.7645051194539,7.38461538461539,22.5384615384615,70.8920187793427,11.6153846153846,16.3846153846154,36.4615384615385,9.30769230769231,27.1538461538462,15.5384615384615,13.7692307692308,4.46153846153846,2.92307692307692,45,84,54,41,68,65,37,26,1339,"Portland","West Coast Conference",0,10,69.6,82.9,38.5542168674699,22.4,58.1,29.7435897435897,5.8,19.5,80.8510638297872,19,23.5,30.3,6.2,24.1,11.3,14.5,6.5,2.5,266,311,292,289,321,290,307,256
1,1140,"BYU","West Coast Conference",0,13,74.0769230769231,67.9230769230769,46.1340206185567,27.5384615384615,59.6923076923077,32.7645051194539,7.38461538461539,22.5384615384615,70.8920187793427,11.6153846153846,16.3846153846154,36.4615384615385,9.30769230769231,27.1538461538462,15.5384615384615,13.7692307692308,4.46153846153846,2.92307692307692,45,84,54,41,68,65,37,26,1337,"Pepperdine","West Coast Conference",0,9,74,78.7777777777778,44.0677966101695,26,59,30.0469483568075,7.11111111111111,23.6666666666667,78.8235294117647,14.8888888888889,18.8888888888889,30.5555555555556,5.88888888888889,24.6666666666667,16.2222222222222,13.8888888888889,6.66666666666667,3.44444444444444,150,140,138,163,104,144,131,155
1,1140,"BYU","West Coast Conference",0,15,74.8666666666667,66.9333333333333,46.3687150837989,27.6666666666667,59.6666666666667,33.2378223495702,7.73333333333333,23.2666666666667,71.3709677419355,11.8,16.5333333333333,37.4666666666667,9.13333333333333,28.3333333333333,16.3333333333333,13.5333333333333,4.33333333333333,3.06666666666667,40,52,45,33,54,52,30,15,1334,"Pacific","West Coast Conference",0,7,64.5714285714286,69.5714285714286,39.6713615023474,24.1428571428571,60.8571428571429,28.2051282051282,4.71428571428571,16.7142857142857,62.3076923076923,11.5714285714286,18.5714285714286,33.1428571428571,10.2857142857143,22.8571428571429,9,11.4285714285714,6.85714285714286,3.71428571428571,86,133,97,94,125,116,138,78
1,1140,"BYU","West Coast Conference",0,17,75.9411764705882,68.6470588235294,46.4636542239686,27.8235294117647,59.8823529411765,33.1658291457286,7.76470588235294,23.4117647058824,72.2033898305085,12.5294117647059,17.3529411764706,37.3529411764706,8.94117647058824,28.4117647058824,16.0588235294118,13.5294117647059,4.52941176470588,2.82352941176471,33,50,44,27,59,47,28,14,1339,"Portland","West Coast Conference",0,13,67.9230769230769,82.8461538461538,39.2235609103079,22.5384615384615,57.4615384615385,30.9963099630996,6.46153846153846,20.8461538461538,80.0751879699248,16.3846153846154,20.4615384615385,27.7692307692308,5.53846153846154,22.2307692307692,11.6923076923077,13.7692307692308,6.53846153846154,2.53846153846154,279,308,307,302,336,313,314,230
1,1140,"BYU","West Coast Conference",0,19,77.2105263157895,68.8947368421053,47.50656167979,28.5789473684211,60.1578947368421,34.9887133182844,8.1578947368421,23.3157894736842,72.4358974358974,11.8947368421053,16.4210526315789,37.3157894736842,9,28.3157894736842,16.2631578947368,13.6315789473684,4.63157894736842,2.73684210526316,37,56,35,27,50,37,24,16,1334,"Pacific","West Coast Conference",0,11,68.8181818181818,72.2727272727273,42.0974889217134,25.9090909090909,61.5454545454545,30.6930693069307,5.63636363636364,18.3636363636364,63.7755102040816,11.3636363636364,17.8181818181818,32.3636363636364,9.90909090909091,22.4545454545455,11.4545454545455,11,6.54545454545455,3.36363636363636,109,173,134,131,145,128,142,91
1,1140,"BYU","West Coast Conference",0,19,77.2105263157895,68.8947368421053,47.50656167979,28.5789473684211,60.1578947368421,34.9887133182844,8.1578947368421,23.3157894736842,72.4358974358974,11.8947368421053,16.4210526315789,37.3157894736842,9,28.3157894736842,16.2631578947368,13.6315789473684,4.63157894736842,2.73684210526316,37,56,35,27,50,37,24,16,1258,"Loy Marymount","West Coast Conference",0,16,70.1875,66.6875,44.8837209302326,24.125,53.75,33.1210191082803,6.5,19.625,71.3872832369942,15.4375,21.625,33.125,9.1875,23.9375,13.625,15.25,4.5,3.125,113,100,113,122,136,120,134,147
1,1140,"BYU","West Coast Conference",0,21,77.8571428571429,68.1904761904762,47.8850758180367,28.5714285714286,59.6666666666667,36.1224489795918,8.42857142857143,23.3333333333333,73.5042735042735,12.2857142857143,16.7142857142857,36.5238095238095,8.66666666666667,27.8571428571429,16.2857142857143,13.1904761904762,4.80952380952381,2.76190476190476,36,63,36,30,48,30,27,20,1362,"San Francisco","West Coast Conference",0,21,71.9523809523809,69.3333333333333,42.7115987460815,25.952380952381,60.7619047619048,34.6333853354134,10.5714285714286,30.5238095238095,72.3636363636364,9.47619047619048,13.0952380952381,30.9047619047619,7.42857142857143,23.4761904761905,12.047619047619,11.8571428571429,7.28571428571429,3.52380952380952,99,104,97,104,120,89,100,92
1,1140,"BYU","West Coast Conference",0,21,77.8571428571429,68.1904761904762,47.8850758180367,28.5714285714286,59.6666666666667,36.1224489795918,8.42857142857143,23.3333333333333,73.5042735042735,12.2857142857143,16.7142857142857,36.5238095238095,8.66666666666667,27.8571428571429,16.2857142857143,13.1904761904762,4.80952380952381,2.76190476190476,36,63,36,30,48,30,27,20,1388,"St Mary's CA","West Coast Conference",0,19,66.2631578947368,63.0526315789474,43.1390977443609,24.1578947368421,56,31.2958435207824,6.73684210526316,21.5263157894737,72.6962457337884,11.2105263157895,15.4210526315789,32.7368421052632,7.84210526315789,24.8947368421053,11.1578947368421,10.7894736842105,6.15789473684211,3,72,75,65,79,104,77,67,47
1,1140,"BYU","West Coast Conference",0,23,77.3478260869565,67.6521739130435,48.0854197349043,28.3913043478261,59.0434782608696,37.3106060606061,8.56521739130435,22.9565217391304,72.8232189973615,12,16.4782608695652,36.5652173913043,8.43478260869565,28.1304347826087,16.4347826086957,13,4.60869565217391,2.8695652173913,32,32,30,22,35,20,29,18,1337,"Pepperdine","West Coast Conference",0,20,74.5,76.25,44.6717817561807,26.2,58.65,33.3333333333333,7.2,21.6,77.4025974025974,14.9,19.25,31.45,6.9,24.55,15.45,13.05,6.2,2.8,101,102,109,113,145,113,122,107
0,1140,"BYU","West Coast Conference",0,5,72.4,66.4,42.9967426710098,26.4,61.4,35.1145038167939,9.2,26.2,65,10.4,16,37.8,10.4,27.4,15.8,16,4.6,3.4,17,64,61,41,63,79,31,19,1129,"Boise St","Mountain West Conference",0,2,72,61.5,40.3361344537815,24,59.5,21.5686274509804,5.5,25.5,72.5490196078431,18.5,25.5,35,12,23,14.5,13.5,8,3,91,94,80,74,93,96,61,89
0,1140,"BYU","West Coast Conference",0,10,76,68.2,46.5890183028286,28,60.1,34.5381526104418,8.6,24.9,68.6746987951807,11.4,16.6,36.7,9.5,27.2,17.6,14.3,4.4,2.8,37,61,53,44,65,66,37,29,1211,"Gonzaga","West Coast Conference",0,10,95.1,72.4,55.4012345679012,35.9,64.8,34.4660194174757,7.1,20.6,70.4347826086957,16.2,23,37.9,10.4,27.5,20.7,11.7,8.6,2.9,1,3,1,2,6,1,1,1
0,1140,"BYU","West Coast Conference",0,15,74.8666666666667,66.9333333333333,46.3687150837989,27.6666666666667,59.6666666666667,33.2378223495702,7.73333333333333,23.2666666666667,71.3709677419355,11.8,16.5333333333333,37.4666666666667,9.13333333333333,28.3333333333333,16.3333333333333,13.5333333333333,4.33333333333333,3.06666666666667,40,52,45,33,54,52,30,15,1337,"Pepperdine","West Coast Conference",0,11,73.1818181818182,76.5454545454545,42.7051671732523,25.5454545454545,59.8181818181818,31.2741312741313,7.36363636363636,23.5454545454545,79.0243902439024,14.7272727272727,18.6363636363636,31.3636363636364,6.54545454545455,24.8181818181818,16.3636363636364,13.6363636363636,6.72727272727273,3.18181818181818,142,143,128,161,116,142,133,136
0,1140,"BYU","West Coast Conference",0,17,75.9411764705882,68.6470588235294,46.4636542239686,27.8235294117647,59.8823529411765,33.1658291457286,7.76470588235294,23.4117647058824,72.2033898305085,12.5294117647059,17.3529411764706,37.3529411764706,8.94117647058824,28.4117647058824,16.0588235294118,13.5294117647059,4.52941176470588,2.82352941176471,33,50,44,27,59,47,28,14,1211,"Gonzaga","West Coast Conference",0,17,94.2941176470588,70.3529411764706,55.3093259464451,35.2352941176471,63.7058823529412,35.4285714285714,7.29411764705882,20.5882352941176,72.609819121447,16.5294117647059,22.7647058823529,37.5294117647059,9.41176470588235,28.1176470588235,20.1176470588235,11.6470588235294,8.47058823529412,3.05882352941176,1,2,1,2,1,1,1,1
0,1140,"BYU","West Coast Conference",0,23,77.3478260869565,67.6521739130435,48.0854197349043,28.3913043478261,59.0434782608696,37.3106060606061,8.56521739130435,22.9565217391304,72.8232189973615,12,16.4782608695652,36.5652173913043,8.43478260869565,28.1304347826087,16.4347826086957,13,4.60869565217391,2.8695652173913,32,32,30,22,35,20,29,18,1211,"Gonzaga","West Coast Conference",0,24,92.875,69.3333333333333,55.324849296718,34.4166666666667,62.2083333333333,36.0416666666667,7.20833333333333,20,73.0560578661845,16.8333333333333,23.0416666666667,35.4583333333333,8.41666666666667,27.0416666666667,18.7083333333333,12.125,8.58333333333333,3,2,1,1,1,1,1,1,1
1,1141,"C Michigan","Mid-American Conference",0,3,75.6666666666667,81,43.6548223350254,28.6666666666667,65.6666666666667,32,5.33333333333333,16.6666666666667,62.9032258064516,13,20.6666666666667,30.3333333333333,8,22.3333333333333,11.6666666666667,12,10.3333333333333,2.66666666666667,215,214,263,208,285,225,180,235,1434,"Valparaiso","Missouri Valley Conference",0,3,60.6666666666667,70.3333333333333,40.6060606060606,22.3333333333333,55,26.6666666666667,6.66666666666667,25,65.1162790697674,9.33333333333333,14.3333333333333,29.3333333333333,4.66666666666667,24.6666666666667,13.3333333333333,14,5.33333333333333,3.33333333333333,146,184,154,168,168,151,167,150
1,1141,"C Michigan","Mid-American Conference",0,5,74.4,79.6,42.6751592356688,26.8,62.8,35.7142857142857,6,16.8,69.1588785046729,14.8,21.4,30.4,9.4,21,10.8,12.6,8.8,2.4,227,218,286,256,273,236,181,282,1185,"E Michigan","Mid-American Conference",0,2,70.5,87,41.40625,26.5,64,25,6.5,26,70.9677419354839,11,15.5,29,10.5,18.5,13.5,11.5,7.5,3,221,193,188,182,216,171,224,254
1,1141,"C Michigan","Mid-American Conference",0,9,75.3333333333333,81.6666666666667,43.7956204379562,26.6666666666667,60.8888888888889,34.6666666666667,5.77777777777778,16.6666666666667,64.3171806167401,16.2222222222222,25.2222222222222,32.6666666666667,9.88888888888889,22.7777777777778,10.5555555555556,13.4444444444444,7.66666666666667,2.77777777777778,260,283,267,205,267,209,193,278,1185,"E Michigan","Mid-American Conference",0,5,67,83.2,41.554054054054,24.6,59.2,28.6885245901639,7,24.4,67.5,10.8,16,27.2,8.6,18.6,12,11.6,7,2.8,286,226,216,252,216,208,229,297
1,1141,"C Michigan","Mid-American Conference",0,16,72.25,81.125,43.0801248699272,25.875,60.0625,31.3793103448276,5.6875,18.125,65.8333333333333,14.8125,22.5,31.625,9.125,22.5,9.5625,13.75,7.6875,2.8125,310,303,310,268,291,257,235,264,1405,"Toledo","Mid-American Conference",0,24,80.7083333333333,72.1666666666667,45.3629032258064,28.125,62,38.1791483113069,10.8333333333333,28.375,78.0429594272076,13.625,17.4583333333333,33.2916666666667,8.79166666666667,24.5,16.4166666666667,11.125,6.04166666666667,2.5,100,84,92,77,88,64,76,107
0,1141,"C Michigan","Mid-American Conference",0,4,77.75,80.5,44.6215139442231,28,62.75,38.4615384615385,6.25,16.25,67.3913043478261,15.5,23,30.75,8.25,22.5,12.25,13,9,2.5,231,270,290,290,290,240,208,270,1444,"W Michigan","Mid-American Conference",0,4,60.75,70.75,40.1785714285714,22.5,56,35.4430379746835,7,19.75,66.0377358490566,8.75,13.25,31.75,7.5,24.25,11,12.5,3,2.75,253,191,217,177,180,235,212,243
0,1141,"C Michigan","Mid-American Conference",0,6,76.5,76.3333333333333,44.9864498644986,27.6666666666667,61.5,36.7924528301887,6.5,17.6666666666667,66.1654135338346,14.6666666666667,22.1666666666667,30.8333333333333,9,21.8333333333333,11.3333333333333,12.6666666666667,8.16666666666667,2.16666666666667,236,241,288,233,297,248,218,292,1132,"Bowling Green","Mid-American Conference",0,6,83.1666666666667,79.6666666666667,43.5233160621762,28,64.3333333333333,38.1294964028777,8.83333333333333,23.1666666666667,78.0141843971631,18.3333333333333,23.5,32.3333333333333,9,23.3333333333333,13.1666666666667,11.8333333333333,8.66666666666667,1.5,129,188,140,126,123,151,124,119
0,1141,"C Michigan","Mid-American Conference",0,7,75.4285714285714,78.2857142857143,45.5813953488372,28,61.4285714285714,36.5853658536585,6.42857142857143,17.5714285714286,61.4864864864865,13,21.1428571428571,31.1428571428571,8.71428571428571,22.4285714285714,11,13,8,2.57142857142857,252,253,280,235,298,249,210,276,1132,"Bowling Green","Mid-American Conference",0,9,82.2222222222222,73.7777777777778,45.017793594306,28.1111111111111,62.4444444444444,36.2745098039216,8.22222222222222,22.6666666666667,80,17.7777777777778,22.2222222222222,33,8.66666666666667,24.3333333333333,13.5555555555556,11.3333333333333,7.66666666666667,1.77777777777778,137,218,149,123,127,154,138,126
0,1141,"C Michigan","Mid-American Conference",0,7,75.4285714285714,78.2857142857143,45.5813953488372,28,61.4285714285714,36.5853658536585,6.42857142857143,17.5714285714286,61.4864864864865,13,21.1428571428571,31.1428571428571,8.71428571428571,22.4285714285714,11,13,8,2.57142857142857,252,253,280,235,298,249,210,276,1245,"Kent","Mid-American Conference",0,5,76,72,44.8598130841121,28.8,64.2,36.7647058823529,10,27.2,72.4137931034483,8.4,11.6,37.2,11.6,25.6,15.8,14,6.6,4,150,143,139,93,140,149,115,160
0,1141,"C Michigan","Mid-American Conference",0,9,75.3333333333333,81.6666666666667,43.7956204379562,26.6666666666667,60.8888888888889,34.6666666666667,5.77777777777778,16.6666666666667,64.3171806167401,16.2222222222222,25.2222222222222,32.6666666666667,9.88888888888889,22.7777777777778,10.5555555555556,13.4444444444444,7.66666666666667,2.77777777777778,260,283,267,205,267,209,193,278,1405,"Toledo","Mid-American Conference",0,14,78.4285714285714,68.1428571428571,44.1969519343494,26.9285714285714,60.9285714285714,39.6907216494845,11,27.7142857142857,76.9230769230769,13.5714285714286,17.6428571428571,33.7142857142857,9.21428571428571,24.5,16.6428571428571,11.4285714285714,5.64285714285714,2,111,87,114,75,55,87,96,157
0,1141,"C Michigan","Mid-American Conference",0,11,75,80.7272727272727,43.5036496350365,27.0909090909091,62.2727272727273,32.8205128205128,5.81818181818182,17.7272727272727,63.2183908045977,15,23.7272727272727,33.4545454545455,10.6363636363636,22.8181818181818,10.8181818181818,13.5454545454545,8,2.81818181818182,269,318,289,237,306,243,224,289,1103,"Akron","Mid-American Conference",0,7,74,71.7142857142857,43.9024390243902,25.7142857142857,58.5714285714286,32.5471698113208,9.85714285714286,30.2857142857143,79.4642857142857,12.7142857142857,16,33.8571428571429,7.42857142857143,26.4285714285714,13.4285714285714,14,4.14285714285714,2.71428571428571,140,114,133,112,185,139,110,119
0,1141,"C Michigan","Mid-American Conference",0,12,74.3333333333333,80.75,43.4959349593496,26.75,61.5,32.3383084577114,5.41666666666667,16.75,64.6853146853147,15.4166666666667,23.8333333333333,32.9166666666667,10.5,22.4166666666667,10.25,13.5,7.75,3,281,314,296,236,292,241,220,245,1245,"Kent","Mid-American Conference",0,10,80.1,73.5,46.6141732283465,29.6,63.5,34.8178137651822,8.6,24.7,75.9259259259259,12.3,16.2,36.8,11.9,24.9,15.2,13.8,6.9,3.1,131,90,115,82,70,119,98,125
0,1141,"C Michigan","Mid-American Conference",0,12,74.3333333333333,80.75,43.4959349593496,26.75,61.5,32.3383084577114,5.41666666666667,16.75,64.6853146853147,15.4166666666667,23.8333333333333,32.9166666666667,10.5,22.4166666666667,10.25,13.5,7.75,3,281,314,296,236,292,241,220,245,1325,"Ohio","Mid-American Conference",0,14,79.3571428571429,73.6428571428571,47.5177304964539,28.7142857142857,60.4285714285714,36.3372093023256,8.92857142857143,24.5714285714286,69.4656488549618,13,18.7142857142857,30.5714285714286,8.71428571428571,21.8571428571429,17.6428571428571,10.9285714285714,6.85714285714286,2.28571428571429,150,120,106,134,158,130,151,166
0,1141,"C Michigan","Mid-American Conference",0,14,74.0714285714286,81.0714285714286,43.2714617169374,26.6428571428571,61.5714285714286,33.2,5.92857142857143,17.8571428571429,65.2037617554859,14.8571428571429,22.7857142857143,32.2857142857143,9.78571428571429,22.5,10.2142857142857,13.7857142857143,8.07142857142857,2.78571428571429,293,314,296,248,312,256,229,252,1444,"W Michigan","Mid-American Conference",0,12,62.5833333333333,73.3333333333333,42.8571428571429,23.75,55.4166666666667,30.9917355371901,6.25,20.1666666666667,68.8311688311688,8.83333333333333,12.8333333333333,30.25,6.91666666666667,23.3333333333333,11.25,13.6666666666667,3.5,2.5,314,260,309,287,218,282,266,283
0,1141,"C Michigan","Mid-American Conference",0,15,73.4666666666667,80.1333333333333,43.6743674367437,26.4666666666667,60.6,32.3308270676692,5.73333333333333,17.7333333333333,65.6804733727811,14.8,22.5333333333333,32,9.6,22.4,9.86666666666667,13.7333333333333,7.86666666666667,2.73333333333333,306,299,310,266,295,258,245,269,1275,"Miami OH","Mid-American Conference",0,16,71.6875,73.875,43.7699680511182,25.6875,58.6875,35.0974930362117,7.875,22.4375,76.8339768339768,12.4375,16.1875,30.5625,8.0625,22.5,12.1875,10.6875,5.0625,2.6875,216,182,198,178,227,172,190,193
0,1141,"C Michigan","Mid-American Conference",0,16,72.25,81.125,43.0801248699272,25.875,60.0625,31.3793103448276,5.6875,18.125,65.8333333333333,14.8125,22.5,31.625,9.125,22.5,9.5625,13.75,7.6875,2.8125,310,303,310,268,291,257,235,264,1138,"Buffalo","Mid-American Conference",0,16,82.75,73.6875,45.8986175115207,31.125,67.8125,32.9512893982808,7.1875,21.8125,66.3551401869159,13.3125,20.0625,41.25,13.875,27.375,15.375,13.25,8.0625,3.875,134,69,96,103,68,85,85,123
0,1141,"C Michigan","Mid-American Conference",0,16,72.25,81.125,43.0801248699272,25.875,60.0625,31.3793103448276,5.6875,18.125,65.8333333333333,14.8125,22.5,31.625,9.125,22.5,9.5625,13.75,7.6875,2.8125,310,303,310,268,291,257,235,264,1123,"Ball St","Mid-American Conference",0,18,70.7222222222222,73.8333333333333,42.9657794676806,25.1111111111111,58.4444444444444,33.0210772833724,7.83333333333333,23.7222222222222,72.8434504792332,12.6666666666667,17.3888888888889,33,8.11111111111111,24.8888888888889,13,14.3333333333333,5.77777777777778,2.61111111111111,195,163,178,150,177,151,152,159
0,1141,"C Michigan","Mid-American Conference",0,19,73.7368421052632,82.0526315789474,43.9301310043668,26.4736842105263,60.2631578947368,32.3287671232877,6.21052631578947,19.2105263157895,66.9082125603865,14.5789473684211,21.7894736842105,31.4210526315789,8.73684210526316,22.6842105263158,10.0526315789474,13.1578947368421,7.52631578947368,2.89473684210526,313,304,309,264,296,256,240,267,1296,"N Illinois","Mid-American Conference",0,18,61.3888888888889,77.6111111111111,39.7400185701021,23.7777777777778,59.8333333333333,31.5789473684211,5.33333333333333,16.8888888888889,59.5330739299611,8.5,14.2777777777778,32.6111111111111,11.2777777777778,21.3333333333333,10.9444444444444,13.5,5.83333333333333,3.22222222222222,328,344,304,316,319,314,305,242
1,1142,"Cal Poly","Big West Conference",0,11,55.5454545454545,72.6363636363636,35.7021996615905,19.1818181818182,53.7272727272727,28.3018867924528,5.45454545454545,19.2727272727273,69.7297297297297,11.7272727272727,16.8181818181818,29.1818181818182,6.81818181818182,22.3636363636364,9.27272727272727,13.9090909090909,6.18181818181818,3.27272727272727,339,342,321,332,320,341,344,328,1169,"CS Northridge","Big West Conference",0,10,70.6,80.2,41.3851351351351,24.5,59.2,31.6239316239316,7.4,23.4,74.7368421052632,14.2,19,29.2,7.2,22,12.4,12,6.4,1.7,250,293,279,194,209,287,263,186
1,1142,"Cal Poly","Big West Conference",0,19,59.2631578947368,72.2631578947368,37.5600384245917,20.5789473684211,54.7894736842105,29.6675191815857,6.10526315789474,20.5789473684211,71.0280373831776,12,16.8947368421053,29.2631578947368,6.84210526315789,22.4210526315789,11.1578947368421,13.5789473684211,6.21052631578947,3.63157894736842,334,347,332,336,329,346,346,331,1168,"CS Fullerton","Big West Conference",0,12,74.4166666666667,77.1666666666667,43.8848920863309,25.4166666666667,57.9166666666667,37.4485596707819,7.58333333333333,20.25,73.2824427480916,16,21.8333333333333,28.75,6.58333333333333,22.1666666666667,12.8333333333333,12.5,6.91666666666667,2.08333333333333,232,212,265,239,184,259,282,250
0,1142,"Cal Poly","Big West Conference",0,1,60,88,37.2881355932203,22,59,17.6470588235294,3,17,61.9047619047619,13,21,31,10,21,11,16,13,4,324,321,290,216,299,324,340,322,1365,"Santa Clara","West Coast Conference",0,4,63.5,54,38.4279475982533,22,57.25,21.4285714285714,3.75,17.5,62.3762376237624,15.75,25.25,39,10,29,10.5,11.5,6.5,5,128,127,117,130,113,112,124,113
0,1142,"Cal Poly","Big West Conference",0,3,67.3333333333333,78.3333333333333,39.0804597701149,22.6666666666667,58,26.4150943396226,4.66666666666667,17.6666666666667,75.3623188405797,17.3333333333333,23,34,8,26,11.6666666666667,13.3333333333333,6.66666666666667,5,319,315,309,260,321,327,338,321,1360,"San Diego","West Coast Conference",0,2,64,81,34.6774193548387,21.5,62,37.2549019607843,9.5,25.5,67.6470588235294,11.5,17,29,6,23,12,12,4.5,4,233,105,163,153,191,154,226,228
0,1142,"Cal Poly","Big West Conference",0,3,67.3333333333333,78.3333333333333,39.0804597701149,22.6666666666667,58,26.4150943396226,4.66666666666667,17.6666666666667,75.3623188405797,17.3333333333333,23,34,8,26,11.6666666666667,13.3333333333333,6.66666666666667,5,319,315,309,260,321,327,338,321,1258,"Loy Marymount","West Coast Conference",0,6,74.3333333333333,74,43.4402332361516,24.8333333333333,57.1666666666667,34.1085271317829,7.33333333333333,21.5,71.2328767123288,17.3333333333333,24.3333333333333,34,10.3333333333333,23.6666666666667,13,15.5,4.5,2.33333333333333,190,117,114,112,103,131,142,177
0,1142,"Cal Poly","Big West Conference",0,5,63,76.2,38.7900355871886,21.8,56.2,28.8888888888889,5.2,18,70.2970297029703,14.2,20.2,31.6,8.2,23.4,10.2,13.6,7,3.8,325,341,313,311,291,329,341,316,1167,"CS Bakersfield","Big West Conference",0,7,70,69.1428571428571,40.6103286384976,24.7142857142857,60.8571428571429,28.7037037037037,4.42857142857143,15.4285714285714,72.4358974358974,16.1428571428571,22.2857142857143,36.5714285714286,14.2857142857143,22.2857142857143,11.2857142857143,13.7142857142857,6.85714285714286,2.28571428571429,212,174,171,157,117,161,231,264
